brand,review_title,review_content,cleaned_text,sentiment_score,review_rating,helpful_votes,tags,sentiment_label,use_case_mentions,noun_phrases,topic,rating_label,bert_sentiment,bert_sentiment_clean,use_case_segment,pain_points
Anker,Power bank,"[This review was collected as part of a promotion.] I always carry a portable charger with me and this definitely lasted me the whole day, it even has some leftover. I can put this in my work bag and know that I don't have to worry about my phone dying. The only downside is that it is quite larger than I expected. I can't carry it for a night out due to it being too large however it does fit in my work bag.",this review was collected as part of a promotion i always carry a portable charger with me and this definitely lasted me the whole day it even has some leftover i can put this in my work bag and know that i dont have to worry about my phone dying the only downside is that it is quite larger than i expected i cant carry it for a night out due to it being too large however it does fit in my work bag,0.7211,0.0,0,"use_case, favorite_function",positive,"phone, car","['this review', 'part', 'a promotion', 'i', 'a portable charger', 'me', 'this', 'me', 'it', 'i', 'this', 'my work bag', 'i', 'my phone', 'the only downside', 'it', 'i', 'i', 'it', 'a night', 'it', 'it', 'my work bag']",0,negative,POSITIVE,positive,professionals,weight
Anker,Long lasting power bank,"[This review was collected as part of a promotion.] I only have good things to say about this power bank. It last long, one charge could last you about 48-72hours. I have it in my work bag because I cannot have my phone die while at work and so far it's been very helpful. I wish it came with cords attached to it so I don't have to always remember to take my cord. 
The only concern I have is weight, it's not exactly lightweight and can seem like a lot to carry around. 
Other than that I absolutely love using it.",this review was collected as part of a promotion i only have good things to say about this power bank it last long one charge could last you about 4872hours i have it in my work bag because i cannot have my phone die while at work and so far its been very helpful i wish it came with cords attached to it so i dont have to always remember to take my cord the only concern i have is weight its not exactly lightweight and can seem like a lot to carry around other than that i absolutely love using it,0.9014,0.0,0,"use_case, favorite_function",positive,"phone, car","['this review', 'part', 'a promotion', 'i', 'good things', 'this power bank', 'it', 'one charge', 'you', '4872hours', 'i', 'it', 'my work bag', 'i', 'my phone die', 'work', 'its', 'i', 'it', 'cords', 'it', 'i', 'my cord', 'the only concern', 'i', 'weight', 'a lot', 'i', 'it']",2,negative,NEGATIVE,negative,professionals,charging_speed
Anker,Helpful and HEAVY,"[This review was collected as part of a promotion.] This thing has SO MUCH charging power, I keep it in my car for emergencies now, but I used it for a bit to see the capabilities and boy does it work. It's sort of large but it does fit in a sling bag (see photo). It's just super heavy, like at least a pound or two. I'd recommend it if you need something with lots of power but not if you're using it for everyday carrying.",this review was collected as part of a promotion this thing has so much charging power i keep it in my car for emergencies now but i used it for a bit to see the capabilities and boy does it work its sort of large but it does fit in a sling bag see photo its just super heavy like at least a pound or two id recommend it if you need something with lots of power but not if youre using it for everyday carrying,0.9442,0.0,0,"use_case, concerns",positive,car,"['this review', 'part', 'a promotion', 'this thing', 'so much charging power', 'i', 'it', 'my car', 'emergencies', 'i', 'it', 'a bit', 'the capabilities', 'boy', 'it', 'its sort', 'it', 'a sling bag', 'at least a pound', 'two id', 'it', 'you', 'something', 'lots', 'power', 'you', 'it', 'everyday']",0,negative,NEGATIVE,negative,professionals,weight
Anker,Dependable,"[This review was collected as part of a promotion.] This charger is slim, sleek, and compact, just a bit larger than my iPhone itself, it fits perfectly into my handbag. My only complaint is that it is a bit heavy, but that is to be expected in charger with this much charging capacity. I've used it for a bit over a month now, and It has worked well for me. It charges quickly and I can fully charge my phone multiple times with it before I need to recharge it. 

I often use Uber/lyft when I go out, and I feel secure in that I can always order my ride regardless of how much I use my phone.",this review was collected as part of a promotion this charger is slim sleek and compact just a bit larger than my iphone itself it fits perfectly into my handbag my only complaint is that it is a bit heavy but that is to be expected in charger with this much charging capacity ive used it for a bit over a month now and it has worked well for me it charges quickly and i can fully charge my phone multiple times with it before i need to recharge it i often use uberlyft when i go out and i feel secure in that i can always order my ride regardless of how much i use my phone,0.6249,0.0,0,"favorite_function, concerns",positive,phone,"['this review', 'part', 'a promotion', 'this charger', 'my iphone', 'itself', 'it', 'my handbag', 'my only complaint', 'it', 'that', 'charger', 'this much charging capacity', 'i', 'it', 'a bit', 'a month', 'it', 'me', 'it', 'i', 'my phone', 'it', 'i', 'it', 'i', 'i', 'i', 'i', 'my ride', 'i', 'my phone']",0,negative,POSITIVE,positive,professionals,weight
Anker,Perfect for traveling,[This review was collected as part of a promotion.] I used this power bank for my last international trip. I liked that it's small enough to fit inside my purse without taking too much space and it display the percentage (which my previous anker power bank didn't do). I know this is a quality brand so I'm satisfied with my product.,this review was collected as part of a promotion i used this power bank for my last international trip i liked that its small enough to fit inside my purse without taking too much space and it display the percentage which my previous anker power bank didnt do i know this is a quality brand so im satisfied with my product,0.8115,0.0,0,use_case,positive,purse,"['this review', 'part', 'a promotion', 'i', 'this power bank', 'my last international trip', 'i', 'my purse', 'too much space', 'it', 'the percentage', 'which', 'i', 'this', 'a quality brand', 'i', 'my product']",2,negative,POSITIVE,positive,travelers,none
Anker,Great for traveling,[This review was collected as part of a promotion.] This is great for so many reason but especially for traveling. Battery last hours and stays charged when not in use. Also displays how much battery life it haves.,this review was collected as part of a promotion this is great for so many reason but especially for traveling battery last hours and stays charged when not in use also displays how much battery life it haves,0.09,0.0,0,use_case,neutral,travel,"['this review', 'part', 'a promotion', 'this', 'so many reason', 'battery', 'stays', 'use', 'how much battery life', 'it']",0,negative,POSITIVE,positive,travelers,charging_speed
Anker,It works,[This review was collected as part of a promotion.] This portable charger works really good but it is very big and bulky. I like a portable charger to be slim and sleek for portability. The digital screen showing power percentage is a nice feature.,this review was collected as part of a promotion this portable charger works really good but it is very big and bulky i like a portable charger to be slim and sleek for portability the digital screen showing power percentage is a nice feature,0.8421,0.0,0,"favorite_function, concerns",positive,other,"['this review', 'part', 'a promotion', 'this portable charger works', 'it', 'i', 'a portable charger', 'portability', 'the digital screen', 'power percentage', 'a nice feature']",0,negative,NEGATIVE,negative,professionals,weight
Anker,Good,[This review was collected as part of a promotion.] I like the portable charger. The only thing is it takes too long to charge and it's really bulky and heavy. As far as charging goes it's good and gets the job done also charges it really fast.,this review was collected as part of a promotion i like the portable charger the only thing is it takes too long to charge and its really bulky and heavy as far as charging goes its good and gets the job done also charges it really fast,0.5106,0.0,0,"favorite_function, concerns",positive,other,"['this review', 'part', 'a promotion', 'i', 'the portable charger', 'the only thing', 'it', 'its good', 'the job', 'it']",0,negative,NEGATIVE,negative,other,weight
Anker,Great for traveling,[This review was collected as part of a promotion.] This is great for so many reason but especially for traveling. Battery last hours and stays charged when not in use. Also displays how much battery life it haves.,this review was collected as part of a promotion this is great for so many reason but especially for traveling battery last hours and stays charged when not in use also displays how much battery life it haves,0.09,0.0,0,use_case,neutral,travel,"['this review', 'part', 'a promotion', 'this', 'so many reason', 'battery', 'stays', 'use', 'how much battery life', 'it']",0,negative,POSITIVE,positive,travelers,charging_speed
Anker,Just What I Needed!,"[This review was collected as part of a promotion.] I'm super happy with this product. It takes a while to charge the power bank itself, but it's worth it since it charges my phone when I'm out and about and unable to find an outlet!",this review was collected as part of a promotion im super happy with this product it takes a while to charge the power bank itself but its worth it since it charges my phone when im out and about and unable to find an outlet,0.5423,0.0,0,neutral,positive,phone,"['this review', 'part', 'a promotion', 'i', 'this product', 'it', 'a while', 'the power bank', 'itself', 'its worth', 'it', 'my phone', 'i', 'an outlet']",2,negative,POSITIVE,positive,other,none
